StopID,Days,Hours,Predict,Target,APE
20,6,2,2369.94,2450,0.032678
21,6,2,2538.17,2595,0.021901
22,6,2,2595.13,2645,0.018854
0,6,6,89.77,92,0.024203
1,6,6,285.02,313,0.089398
2,6,6,407.65,433,0.058555
3,6,6,591.07,603,0.019788
4,6,6,684.07,703,0.026927
5,6,6,786.21,812,0.031759
6,6,6,854.24,882,0.031472
7,6,6,1009.29,1042,0.031393
8,6,6,1072,1104,0.028989
9,6,6,1187.98,1213,0.020627
10,6,6,1254.03,1283,0.022579
11,6,7,1349.17,1373,0.017357
12,6,7,1378.3,1404,0.018305
13,6,7,1562.48,1603,0.025275
14,6,7,1657.74,1693,0.020828
15,6,7,1786.81,1823,0.019854
16,6,7,1968.68,1983,0.007222
17,6,7,2084.58,2103,0.008759
18,6,7,2200.1,2202,0.000862
19,6,7,2304.39,2303,0.000602
20,6,7,2566.16,2543,0.009108
21,6,7,2709.89,2672,0.014182
22,6,7,2771.66,2733,0.014145
0,1,6,98.33,100,0.01669
1,1,6,251.34,260,0.033289
2,1,6,363.55,370,0.017438
3,1,6,528.34,550,0.039378
4,1,6,626.06,650,0.036828
5,1,6,712.79,741,0.038075
6,1,6,771.97,800,0.03504
7,1,6,909.04,928,0.02043
8,1,6,963.01,979,0.016332
9,1,6,1088.11,1130,0.037075
11,1,6,1182.27,1230,0.038806
13,1,7,1365.78,1416,0.035469
14,1,7,1503.99,1556,0.033427
15,1,7,1599.59,1646,0.028196
16,1,7,1718.88,1786,0.037583
17,1,7,1858.52,1930,0.037036
18,1,7,1994.69,2076,0.039168
19,1,7,2095.82,2166,0.032402
20,1,7,2349.58,2403,0.022232
21,1,7,2509.29,2556,0.018275
22,1,7,2570.68,2616,0.017324
0,1,13,117.34,120,0.022145
1,1,13,223.89,230,0.026553
2,1,13,335.91,330,0.017923
3,1,13,519.95,520,0.000104
4,1,13,612.49,610,0.004075
5,1,13,719.39,720,0.000853
6,1,13,798.01,800,0.002493
7,1,13,941.94,946,0.004289
8,1,13,1001.58,1002,0.000423
9,1,13,1137.05,1130,0.006237
11,1,13,1259.83,1250,0.007867
12,1,13,1292.78,1274,0.014745
13,1,13,1452,1430,0.015388
14,1,13,1588.21,1570,0.011597
15,1,14,1687.58,1670,0.010529
16,1,14,1815.85,1790,0.014441
17,1,14,1972.99,1950,0.011791
18,1,14,2106.32,2080,0.012655
19,1,14,2228.16,2200,0.012801
20,1,14,2445.99,2430,0.00658
21,1,14,2671.55,2624,0.018122
22,1,14,2726.03,2690,0.013393
0,2,2,124.34,110,0.130376
1,2,2,312.45,310,0.007906
3,2,2,460.4,490,0.060409
4,2,2,504.37,530,0.048365
5,2,2,602.57,630,0.043546
6,2,2,695.71,720,0.033733
7,2,2,862.09,879,0.019235
8,2,2,949.82,960,0.0106
10,2,2,1015.23,1020,0.004675
11,2,2,1160.74,1160,0.000634
12,2,2,1211.5,1210,0.001236
14,2,2,1385.94,1400,0.010042
15,2,2,1496.38,1510,0.009017
16,2,2,1654.17,1660,0.003514
17,2,2,1765.7,1770,0.002428
18,2,2,1912.68,1920,0.003815
20,2,2,2396.2,2410,0.005724
22,2,3,2495.3,2500,0.001878
0,2,6,104.61,100,0.046143
1,2,6,223.31,200,0.116563
2,2,6,305.42,280,0.090784
3,2,6,495.37,450,0.100831
4,2,6,587.66,550,0.068481
5,2,6,674.14,630,0.07007
6,2,6,745.21,700,0.064581
7,2,6,882.22,827,0.066768
8,2,7,948.95,891,0.065041
9,2,7,1055.66,1000,0.055662
10,2,7,1123.82,1070,0.050295
11,2,7,1261.03,1200,0.050856
12,2,7,1288.27,1230,0.047373
13,2,7,1462.13,1400,0.044381
14,2,7,1523.25,1460,0.043323
15,2,7,1613.57,1550,0.041012
16,2,7,1774.43,1720,0.031648
17,2,7,1872.06,1820,0.028603
18,2,7,1995.53,1950,0.023348
20,2,7,2241.12,2170,0.032776
21,2,7,2410.41,2350,0.025708
22,2,7,2473.22,2420,0.021993
0,2,12,159.44,143,0.114988
1,2,12,292.34,243,0.203042
2,2,12,456.04,403,0.13161
3,2,12,678.61,593,0.144361
4,2,12,735.47,653,0.126288
5,2,12,829.97,743,0.117052
6,2,12,941.04,853,0.103212
8,2,12,1047.54,953,0.099205
9,2,12,1310.38,1233,0.062756
11,2,12,1466.22,1383,0.060174
12,2,12,1503.05,1416,0.061473
14,2,13,1642.25,1556,0.055429
15,2,13,1726.31,1636,0.0552
16,2,13,1863.36,1756,0.06114
17,2,13,1970.98,1866,0.056261
18,2,13,2058.13,1946,0.057621
19,2,13,2167.5,2086,0.039072
20,2,13,2601.77,2536,0.025934
22,2,13,2689.14,2626,0.024045
0,3,2,139.39,120,0.161578
2,3,2,325.3,300,0.084337
3,3,2,505.58,430,0.175771
4,3,2,565.28,490,0.153642
5,3,2,660.77,590,0.119944
6,3,2,771.98,700,0.102826
7,3,2,978.91,880,0.112401
8,3,2,1086.03,980,0.108198
11,3,2,1209.35,1110,0.089506
13,3,2,1421.83,1316,0.080418
14,3,2,1636.72,1556,0.051876
15,3,2,1747.78,1656,0.055423
16,3,2,1914.46,1816,0.05422
17,3,2,2013.35,1926,0.045354
18,3,3,2110.69,2036,0.036683
19,3,3,2237.62,2176,0.028317
20,3,3,2755.98,2726,0.010997
21,3,3,3026.49,3006,0.006816
22,3,3,3103.45,3086,0.005654
1,3,6,163.48,160,0.021742
2,3,7,294.94,290,0.017042
3,3,7,470.53,440,0.069391
4,3,7,520.93,490,0.063126
5,3,7,624.04,590,0.057687
6,3,7,713.05,680,0.048601
7,3,7,846.86,797,0.062562
8,3,7,911.4,860,0.059767
9,3,7,1044.59,1000,0.044588
10,3,7,1129.03,1080,0.045394
11,3,7,1247.68,1200,0.039731
12,3,7,1277.85,1240,0.030521
13,3,7,1435.96,1400,0.025684
14,3,7,1537.11,1500,0.024739
15,3,7,1635.25,1600,0.022033
16,3,7,1762.23,1750,0.006987
17,3,7,1861.13,1850,0.006018
18,3,7,1976.54,1970,0.003321
19,3,7,2072.87,2060,0.006245
20,3,7,2320.55,2320,0.000236
21,3,7,2462.55,2460,0.001037
22,3,7,2513.38,2509,0.001744
0,4,10,202.02,210,0.037987
1,4,10,348.3,350,0.004858
2,4,10,513.16,510,0.00619
4,4,10,604.67,610,0.008742
7,4,10,757.76,748,0.013048
8,4,10,854.13,850,0.004862
11,4,10,989,990,0.001008
12,4,11,1015.38,1020,0.004527
13,4,11,1189.25,1200,0.008956
14,4,11,1335.25,1350,0.010923
15,4,11,1405,1430,0.01748
16,4,11,1539.5,1560,0.013138
17,4,11,1675.6,1698,0.013189
18,4,11,1756.03,1778,0.012355
19,4,11,1875.4,1890,0.007726
20,4,11,2091.12,2090,0.000534
21,4,11,2240.67,2240,0.000299
22,4,11,2314.45,2320,0.00239
0,5,2,119.16,120,0.006968
1,5,2,226.39,220,0.029027
2,5,2,387.71,370,0.047861
3,5,2,516.76,540,0.043034
4,5,2,555.14,580,0.042861
5,5,2,642.37,660,0.026708
6,5,2,703.14,719,0.022058
7,5,2,847.18,866,0.021734
8,5,2,906,920,0.015214
9,5,2,1040.03,1070,0.028006
11,5,2,1150.85,1190,0.032903
13,5,2,1281.61,1325,0.032745
14,5,2,1352.96,1395,0.030139
15,5,2,1427.72,1475,0.032052
16,5,2,1552.51,1615,0.038692
17,5,2,1680.4,1745,0.037018
18,5,2,1811.02,1875,0.034124
19,5,2,1912.09,1975,0.031853
20,5,2,2203.18,2275,0.031568
21,5,2,2359.99,2415,0.022779
22,5,2,2415.34,2465,0.020148
0,5,6,184.05,190,0.031317
1,5,6,360.02,370,0.026972
2,5,6,543.59,560,0.029309
3,5,6,717.41,730,0.017249
4,5,7,767.05,780,0.016602
5,5,7,849.4,860,0.012324
6,5,7,942.57,957,0.015082
7,5,7,1096.49,1120,0.020991
8,5,7,1169.4,1190,0.017314
9,5,7,1346.01,1360,0.010285
10,5,7,1441.57,1460,0.012624
11,5,7,1582.19,1610,0.017271
13,5,7,1744.64,1774,0.016552
14,5,7,1817.35,1844,0.014451
15,5,7,1885.55,1914,0.014865
16,5,7,2025.26,2044,0.00917
17,5,7,2121.66,2140,0.008572
18,5,7,2256.78,2274,0.007571
19,5,7,2378.27,2394,0.00657
20,5,7,2558.85,2544,0.005838
21,5,7,2726.1,2694,0.011917
22,5,7,2789.79,2754,0.012997
0,5,15,100.96,110,0.082159
2,5,15,219.28,230,0.046618
3,5,15,375.84,410,0.083325
4,5,15,439.89,481,0.085473
5,5,15,538.1,580,0.072236
6,5,15,592.83,631,0.060486
7,5,15,757.35,800,0.053313
8,5,15,843.33,881,0.042753
9,5,15,967.77,1040,0.069453
11,5,15,1100.12,1171,0.060526
12,5,15,1126.43,1200,0.061308
13,5,15,1244.39,1320,0.057282
14,5,16,1386.75,1460,0.050169
1,6,9,195.3,206,0.051931
2,6,9,319.66,330,0.031327
3,6,9,511.27,500,0.022542
4,6,10,573.11,581,0.013585
5,6,10,680.24,681,0.001111
6,6,10,736.65,740,0.004522
7,6,10,897.85,907,0.010088
8,6,10,970.72,980,0.009474
9,6,10,1095.73,1090,0.005255
10,6,10,1160.63,1160,0.00054
11,6,10,1267.68,1271,0.00261
14,6,10,1419.66,1422,0.001644
15,6,10,1538.19,1531,0.004698
16,6,10,1685.69,1691,0.00314
17,6,10,1795.68,1801,0.002956
18,6,10,1945.25,1951,0.002946
19,6,10,2074.16,2092,0.008526
20,6,10,2594.51,2611,0.006317
21,6,10,2784.98,2821,0.012769
22,6,10,2838.2,2871,0.011425
0,1,10,140.45,130,0.080369
1,1,10,375.5,400,0.06125
4,1,10,476.89,500,0.046224
6,1,10,546.48,570,0.041259
7,1,10,709.09,730,0.028638
8,1,10,773.88,800,0.032645
9,1,10,964.44,1010,0.045107
11,1,10,1089.57,1120,0.027173
12,1,10,1118.13,1150,0.027716
13,1,10,1276.69,1320,0.032813
14,1,11,1429.93,1470,0.027262
15,1,11,1505.79,1560,0.034751
16,1,11,1646.41,1680,0.019993
17,1,11,1755.84,1782,0.014678
18,1,11,1894.24,1910,0.008252
19,1,11,2004.21,2010,0.002879
20,1,11,2318.31,2309,0.004034
21,1,11,2499.07,2470,0.011771
22,1,11,2559.98,2530,0.011848
0,2,2,135.05,130,0.038814
1,2,2,378.42,350,0.081207
2,2,2,549.47,530,0.036734
3,2,2,710.25,700,0.014646
4,2,2,762.55,760,0.003349
5,2,2,874.41,860,0.016758
6,2,2,990.08,970,0.020705
7,2,2,1143.79,1107,0.033231
8,2,2,1221.7,1180,0.035341
9,2,2,1400.29,1350,0.03725
11,2,3,1557.48,1509,0.032128
12,2,3,1590.08,1550,0.025858
13,2,3,1760.06,1710,0.029276
14,2,3,1927.16,1860,0.036109
15,2,3,1992.15,1930,0.0322
16,2,3,2100.15,2037,0.031001
17,2,3,2228.08,2150,0.036318
18,2,3,2342.29,2280,0.02732
19,2,3,2462.73,2380,0.034762
20,2,3,2921.31,2820,0.035924
22,2,3,3009.39,2900,0.037721
0,2,7,130.24,130,0.001834
1,2,7,280.43,270,0.038629
2,2,7,414.42,390,0.062611
3,2,7,643.72,590,0.091044
4,2,7,728.7,670,0.087614
5,2,7,826.06,760,0.08692
6,2,8,888.72,820,0.083804
7,2,8,1058.8,977,0.083729
8,2,8,1125.47,1040,0.082183
9,2,8,1265.88,1160,0.091277
11,2,8,1388.07,1280,0.084426
12,2,8,1416.31,1299,0.090306
13,2,8,1556.55,1440,0.080934
14,2,8,1723.89,1610,0.070738
15,2,8,1802.83,1690,0.066764
16,2,8,1935.13,1819,0.063842
17,2,8,2035.72,1900,0.071431
18,2,8,2153.84,2020,0.06626
19,2,8,2248.21,2120,0.060475
20,2,8,2505.98,2370,0.057377
21,2,8,2672.61,2560,0.043986
22,2,8,2726.16,2610,0.044505
0,3,1,120.96,110,0.099635
1,3,1,333.1,330,0.009381
2,3,1,465.04,460,0.010954
3,3,1,619.42,620,0.000934
4,3,1,685.39,670,0.022968
5,3,1,782.75,770,0.016557
6,3,2,853.42,840,0.01598
7,3,2,1005.41,997,0.008432
8,3,2,1079.38,1070,0.008767
11,3,2,1233.74,1220,0.011265
13,3,2,1386.87,1364,0.016764
14,3,2,1484.87,1471,0.009428
15,3,2,1564.54,1534,0.019906
16,3,2,1690.05,1665,0.015044
17,3,2,1797.47,1776,0.012091
18,3,2,1863.77,1836,0.015127
19,3,2,1969.36,1936,0.017233
21,3,2,2205.61,2166,0.018286
22,3,2,2283.45,2247,0.016224
0,3,6,165.05,150,0.100354
1,3,6,258.68,240,0.077851
2,3,6,369.38,340,0.086399
3,3,6,564.35,570,0.009904
4,3,6,684.52,689,0.006499
5,3,6,803.54,792,0.014573
6,3,6,892.65,879,0.015528
7,3,6,1057.16,1049,0.007778
8,3,6,1142.02,1130,0.010641
9,3,6,1308.28,1280,0.022095
11,3,6,1442.61,1420,0.015922
12,3,6,1467.66,1451,0.011481
13,3,6,1617.62,1600,0.011015
14,3,6,1733.49,1717,0.009607
15,3,6,1823.07,1820,0.001688
16,3,6,1979.03,1950,0.014888
17,3,6,2099.4,2070,0.014202
18,3,6,2209.81,2180,0.013677
19,3,7,2322.7,2290,0.014281
20,3,7,2539.51,2520,0.007744
21,3,7,2708.52,2720,0.004221
22,3,7,2761.01,2780,0.006831
0,3,10,203.68,180,0.13157
1,3,10,342.16,310,0.103746
3,3,10,551.1,550,0.002006
4,3,11,632.67,630,0.004242
5,3,11,725.09,720,0.007072
7,3,11,888.4,888,0.000455
8,3,11,973.31,971,0.002376
9,3,11,1106.25,1100,0.005684
10,3,11,1189.9,1187,0.002441
11,3,11,1332.78,1315,0.013523
12,3,11,1361.78,1339,0.017014
13,3,11,1528.7,1500,0.019136
14,3,11,1605.88,1570,0.022855
15,3,11,1691.31,1660,0.018862
16,3,11,1844.74,1814,0.016943
17,3,11,1948.42,1914,0.017984
18,3,11,2061.37,2044,0.008498
19,3,11,2182.6,2164,0.008594
20,3,11,2549.72,2566,0.006346
21,3,11,2745.76,2766,0.007316
22,3,11,2807.91,2826,0.006402
0,4,7,140.44,140,0.003147
1,4,7,238.83,230,0.038378
2,4,7,334.06,330,0.012311
3,4,7,533.01,520,0.025025
4,4,7,578.33,550,0.051513
5,4,7,675.98,650,0.039974
6,4,7,744.82,716,0.040252
7,4,7,904.16,890,0.015913
8,4,7,981.24,960,0.022121
9,4,7,1094.27,1050,0.042163
11,4,7,1214.94,1180,0.029613
12,4,7,1248.7,1200,0.040585
13,4,7,1378.03,1340,0.028378
14,4,7,1543.22,1500,0.028815
15,4,7,1623.79,1570,0.034263
16,4,7,1752.68,1677,0.045128
17,4,7,1906.64,1826,0.04416
18,4,7,2059.05,1961,0.050002
19,4,7,2169.98,2071,0.047795
20,4,7,2404.77,2300,0.045551
21,4,7,2573.49,2471,0.041478
22,4,8,2646.52,2541,0.041527
0,5,5,135.22,130,0.040129
1,5,5,319.94,320,0.000198
2,5,5,446.53,450,0.007719
3,5,5,613.98,610,0.006526
4,5,5,656.13,660,0.005858
7,5,6,801.09,800,0.001361
8,5,6,854.22,852,0.002608
9,5,6,977.85,980,0.002197
11,5,6,1083.12,1080,0.002893
12,5,6,1110.8,1114,0.002872
13,5,6,1274.35,1270,0.003428
14,5,6,1344.63,1340,0.003454
15,5,6,1413.44,1410,0.002443
16,5,6,1576.41,1600,0.014746
17,5,6,1674.76,1690,0.009016
18,5,6,1786.34,1806,0.010887
19,5,6,1875.01,1920,0.023432
20,5,6,2165.91,2207,0.018616
21,5,6,2344.94,2380,0.014733
22,5,6,2417.25,2448,0.01256
0,5,10,161.74,150,0.078263
1,5,10,311.51,310,0.004865
2,5,10,480.67,480,0.001392
3,5,10,713.71,710,0.005227
4,5,10,815.61,820,0.005348
5,5,10,918.77,920,0.00134
6,5,10,980.25,980,0.00026
7,5,10,1126.91,1128,0.000966
8,5,10,1221.36,1220,0.001113
9,5,10,1384.51,1360,0.018024
11,5,10,1480.67,1470,0.007259
13,5,10,1609.41,1594,0.009669
14,5,10,1718.27,1704,0.008373
15,5,10,1836.6,1823,0.007458
16,5,10,1978.23,1964,0.007248
17,5,11,2087.65,2084,0.001752
18,5,11,2225.69,2216,0.004372
19,5,11,2333.47,2336,0.001084
20,5,11,2858.19,2854,0.001467
21,5,11,3060.76,3046,0.004845
22,5,11,3114.91,3116,0.00035
0,6,7,129.94,130,0.000471
1,6,7,234.87,240,0.021369
2,6,7,336.74,350,0.037885
3,6,7,521.04,569,0.084295
4,6,7,619.68,650,0.046642
5,6,7,713.34,740,0.036024
6,6,7,814.08,840,0.030854
7,6,7,978.43,999,0.020594
8,6,7,1045.92,1064,0.016996
9,6,7,1234.14,1250,0.01269
11,6,7,1346.2,1368,0.015937
13,6,7,1501.22,1521,0.013002
14,6,7,1652.23,1672,0.011822
15,6,7,1760.92,1784,0.012939
16,6,7,1907.44,1934,0.013735
17,6,7,2004.77,2024,0.009499
18,6,7,2102.28,2125,0.010694
19,6,7,2256.08,2285,0.012658
20,6,7,2498.22,2555,0.022223
21,6,7,2656.59,2705,0.017898
22,6,7,2706.48,2755,0.017611
0,1,1,124.41,120,0.036716
2,1,1,277.92,270,0.029335
3,1,1,420.76,420,0.00182
4,1,1,469.4,470,0.00127
5,1,1,555.99,560,0.007156
6,1,1,630.75,635,0.00669
7,1,1,779.14,800,0.026077
8,1,1,862.91,880,0.019419
9,1,1,1063.22,1070,0.00634
11,1,1,1195.06,1200,0.004117
13,1,1,1326.78,1322,0.003616
14,1,1,1500.52,1502,0.000987
15,1,2,1617.56,1612,0.003448
16,1,2,1746.83,1732,0.00856
17,1,2,1912.36,1892,0.01076
18,1,2,2087.8,2072,0.007626
20,1,2,2583.64,2597,0.005145
21,1,2,2777.21,2774,0.001157
22,1,2,2830.88,2844,0.004612
0,1,6,167.97,160,0.049827
1,1,6,338.78,330,0.026592
2,1,6,504.91,500,0.009822
3,1,6,695.55,700,0.006354
4,1,6,803.02,810,0.008617
5,1,6,908.31,900,0.009228
6,1,6,989.91,981,0.009079
7,1,6,1151.55,1149,0.002216
8,1,6,1224.78,1220,0.003922
11,1,6,1317.62,1310,0.00582
12,1,6,1344,1349,0.003709
13,1,6,1482.6,1490,0.004969
14,1,6,1606.66,1630,0.014317
15,1,6,1699.71,1720,0.011795
16,1,6,1815.64,1867,0.027508
17,1,6,1960.32,2010,0.024715
18,1,6,2084.76,2118,0.015695
19,1,6,2199.1,2217,0.008074
20,1,6,2419.54,2437,0.007165
21,1,6,2570.87,2577,0.002378
22,1,7,2632.47,2637,0.001718
0,1,13,213.42,190,0.123257
1,1,13,336.94,310,0.086913
2,1,13,510.78,490,0.042417
3,1,13,712.7,740,0.036891
4,1,13,762.38,790,0.034959
5,1,13,858.72,890,0.035148
6,1,13,922.11,950,0.029359
7,1,13,1076.86,1095,0.016567
8,1,13,1143.81,1160,0.013958
9,1,13,1302.89,1340,0.027692
10,1,13,1380.56,1420,0.027778
11,1,13,1510.62,1540,0.019076
13,1,13,1670.16,1695,0.014656
14,1,13,1742.8,1765,0.012579
15,1,13,1808.05,1852,0.023729
16,1,13,1923.89,1945,0.010855
17,1,13,2069.27,2091,0.010394
18,1,13,2155.65,2163,0.0034
19,1,13,2290.07,2285,0.002219
20,1,13,2626.43,2595,0.012113
21,1,13,2845.46,2795,0.018055
22,1,13,2909.23,2855,0.018995
0,2,7,108.89,110,0.010049
1,2,7,279.74,290,0.035363
2,2,7,430.33,440,0.021966
3,2,7,667.62,690,0.032437
4,2,7,771.53,790,0.023381
5,2,7,867.6,890,0.025171
7,2,7,1014.03,1040,0.024966
8,2,7,1077.8,1110,0.029005
9,2,7,1216.69,1250,0.026652
11,2,7,1344.64,1380,0.02562
13,2,7,1506.95,1545,0.024627
14,2,7,1644.62,1685,0.023966
15,2,7,1753.71,1795,0.023006
16,2,7,1908.47,1965,0.028768
17,2,7,2065.25,2125,0.028119
18,2,7,2143.33,2205,0.027969
19,2,7,2258.79,2325,0.028479
20,2,7,2606.4,2672,0.024552
21,2,7,2747.63,2805,0.020453
22,2,7,2799.62,2875,0.02622
0,2,14,177.32,170,0.043074
1,2,14,334.96,320,0.046759
2,2,14,513.13,500,0.026267
3,2,14,681.17,640,0.064323
4,2,14,763.14,710,0.074843
5,2,14,858.72,810,0.060143
6,2,14,928.27,880,0.054857
7,2,14,1095.43,1054,0.039304
8,2,14,1167.55,1130,0.033232
9,2,14,1370.25,1340,0.022578
11,2,15,1482.95,1450,0.022723
13,2,15,1636.41,1607,0.018302
14,2,15,1819.52,1796,0.013097
15,2,15,1916.08,1916,0.000042
16,2,15,2045.17,2056,0.005267
17,2,15,2176.9,2192,0.006891
18,2,15,2268.92,2286,0.007472
19,2,15,2375.08,2386,0.004578
20,2,15,2706.06,2726,0.007313
21,2,15,2887.79,2916,0.009674
22,2,15,2954.9,2986,0.010416
0,3,1,160.35,170,0.05674
1,3,1,322.96,350,0.077244
2,3,1,426.24,460,0.073386
3,3,1,561.82,600,0.06364
4,3,1,611.02,650,0.059969
5,3,1,698,740,0.056757
6,3,1,773.19,816,0.052462
7,3,1,919.91,970,0.051638
8,3,1,990.95,1040,0.047163
9,3,1,1155.79,1190,0.028744
11,3,1,1267.26,1310,0.032623
13,3,1,1416.61,1468,0.035008
14,3,1,1590.59,1648,0.034839
15,3,1,1675.05,1738,0.036223
16,3,1,1799.43,1858,0.031522
17,3,1,1933.75,2008,0.036979
18,3,1,2077.55,2158,0.037282
19,3,1,2177.66,2248,0.031288
20,3,1,2460.85,2568,0.041725
22,3,2,2522.66,2638,0.043723
0,3,5,137.14,140,0.02043
1,3,5,236.27,250,0.054902
2,3,5,380.52,390,0.024296
3,3,5,538.23,570,0.055734
4,3,5,579.61,630,0.079977
7,3,6,730.99,785,0.068802
8,3,6,797.92,851,0.062375
9,3,6,988.46,1061,0.068372
11,3,6,1123.25,1201,0.064738
13,3,6,1251.39,1331,0.059814
14,3,6,1382.44,1454,0.049218
15,3,6,1471.12,1545,0.047819
16,3,6,1598.36,1665,0.040026
17,3,6,1752.22,1825,0.039881
18,3,6,1827.76,1885,0.030367
19,3,6,1945.74,2025,0.039143
20,3,6,2279.09,2352,0.031
21,3,6,2447.3,2515,0.026918
22,3,6,2498.41,2565,0.02596
0,3,11,200.77,190,0.056683
1,3,11,407.12,400,0.017796
2,3,11,648.55,650,0.002237
3,3,11,834.67,900,0.07259
4,3,11,886.73,950,0.066602
5,3,11,980.89,1040,0.056832
6,3,11,1035.41,1091,0.05095
7,3,11,1187.13,1250,0.050295
8,3,11,1285.58,1350,0.047716
9,3,11,1563.36,1600,0.0229
11,3,11,1709.4,1760,0.028748
12,3,11,1755.44,1800,0.024757
13,3,11,1932.02,1970,0.01928
14,3,11,2129.03,2163,0.015704
16,3,11,2274.46,2293,0.008085
20,3,12,2840.65,2883,0.014691
22,3,12,2905.44,2953,0.016106
0,4,2,192.21,180,0.067828
1,4,2,432.21,430,0.005134
2,4,2,596.04,600,0.006595
3,4,2,731.71,750,0.024385
4,4,2,782.95,800,0.021317
5,4,2,869.26,880,0.012202
6,4,2,934.83,940,0.005504
7,4,2,1095.27,1097,0.001575
8,4,2,1178.28,1174,0.003643
9,4,2,1443.75,1393,0.036433
11,4,2,1610.76,1563,0.030558
12,4,2,1647.66,1603,0.027859
16,4,2,1784.61,1720,0.037563
17,4,2,1884.77,1810,0.041311
18,4,2,1962.74,1890,0.038489
20,4,3,2519.62,2440,0.032633
0,4,6,186.27,170,0.095731
1,4,6,383.8,370,0.037311
2,4,6,484.56,470,0.030984
3,4,6,662.24,690,0.040238
4,4,7,713.57,750,0.048569
5,4,7,808.87,850,0.048383
6,4,7,911.24,950,0.040798
7,4,7,1048.69,1090,0.037901
8,4,7,1113.83,1160,0.039803
9,4,7,1243.65,1300,0.043343
11,4,7,1359.61,1410,0.035739
13,4,7,1532.54,1585,0.0331
14,4,7,1611.19,1665,0.032316
15,4,7,1697.29,1755,0.032881
16,4,7,1827.86,1875,0.02514
17,4,7,1932.07,1993,0.030574
18,4,7,2047.18,2115,0.032065
19,4,7,2160.5,2225,0.028988
20,4,7,2454.41,2495,0.01627
21,4,7,2596.28,2645,0.018418
22,4,7,2650.05,2705,0.020313
0,5,1,165.8,160,0.036247
1,5,1,327,320,0.021872
2,5,1,495.09,490,0.010379
3,5,1,642.06,630,0.019138
4,5,1,725.42,720,0.007534
5,5,1,820.71,810,0.013217
6,5,1,879.78,868,0.013577
7,5,1,1042.68,1035,0.007424
8,5,1,1108.99,1101,0.007255
9,5,1,1268.24,1270,0.001385
11,5,1,1377.49,1370,0.005469
12,5,1,1418.88,1406,0.009158
13,5,1,1565.34,1550,0.009895
14,5,1,1636.94,1620,0.010458
15,5,1,1702.39,1690,0.007334
16,5,1,1825.89,1830,0.002245
17,5,1,1930.89,1926,0.002541
18,5,1,2047.86,2040,0.003853
19,5,1,2110.22,2130,0.009284
20,5,1,2335.33,2320,0.00661
21,5,1,2494.89,2480,0.006004
22,5,1,2544.73,2530,0.005824
0,5,5,109.34,110,0.006043
1,5,5,224.3,230,0.024793
2,5,5,411.26,410,0.003067
3,5,5,594.34,685,0.132357
4,5,5,653.18,730,0.105234
5,5,5,739.48,810,0.08706
6,5,5,796.82,865,0.078819
7,5,5,935.42,1010,0.073837
8,5,5,997.25,1070,0.067989
9,5,5,1167.06,1230,0.051168
10,5,5,1235.23,1300,0.049826
11,5,5,1376.4,1450,0.050757
12,5,5,1407.59,1476,0.04635
13,5,5,1547.02,1610,0.03912
14,5,5,1707.64,1780,0.040653
15,5,5,1813.55,1890,0.040452
16,5,5,1946.43,2050,0.050523
17,5,5,2070.47,2180,0.050245
18,5,5,2236.61,2360,0.052284
19,5,5,2344.93,2460,0.046778
20,5,5,2649.28,2800,0.053829
21,5,6,2871.43,3030,0.052332
0,6,7,149.63,150,0.002461
1,6,7,331.37,340,0.025388
2,6,7,434.93,440,0.011524
3,6,7,650.2,650,0.000311
4,6,7,702.07,700,0.002955
5,6,7,788.12,780,0.010415
6,6,7,876.21,870,0.007135
7,6,7,1041.06,1040,0.001024
8,6,7,1097.29,1093,0.003927
9,6,7,1270.34,1290,0.015239
10,6,7,1332.48,1350,0.012981
11,6,7,1461.01,1480,0.012831
13,6,7,1617.41,1642,0.014973
14,6,7,1732.96,1765,0.018151
15,6,7,1807.9,1850,0.022757
16,6,7,1939.78,1965,0.012832
17,6,7,2065.29,2105,0.018864
18,6,7,2145.13,2175,0.013734
19,6,7,2253.78,2305,0.022221
20,6,7,2518.92,2571,0.020256
21,6,8,2697.21,2735,0.013817
22,6,8,2757.58,2805,0.016904
0,0,1,138.73,130,0.067178
1,0,1,298.7,310,0.036463
2,0,1,496.29,520,0.045594
3,0,1,646.83,720,0.101619
4,0,1,695.18,770,0.097172
5,0,2,812.47,880,0.076742
6,0,2,891.65,960,0.0712
8,0,2,964.72,1034,0.067005
9,0,2,1173.26,1214,0.033555
11,0,2,1312.72,1364,0.037595
12,0,2,1347.07,1403,0.039861
14,0,2,1549.21,1597,0.029922
15,0,2,1621.09,1672,0.030447
16,0,2,1775.11,1822,0.025735
17,0,2,1868.92,1932,0.032648
18,0,2,1994.73,2055,0.029326
19,0,2,2100.38,2157,0.026249
20,0,2,2390.35,2429,0.015913
21,0,2,2642.07,2701,0.021816
22,0,2,2706.88,2780,0.026302
1,1,5,180.32,210,0.141349
2,1,5,369.61,410,0.098509
3,1,5,540.18,530,0.01921
4,1,5,589.93,590,0.00012
5,1,5,678.56,670,0.012777
6,1,5,787.98,779,0.011523
7,1,5,966.73,960,0.007013
8,1,5,1050.63,1050,0.000603
9,1,5,1173.13,1179,0.004983
11,1,5,1299.12,1316,0.012823
12,1,5,1328.06,1343,0.011127
14,1,5,1451.26,1473,0.014762
15,1,5,1540.52,1553,0.008037
