,StopID,Days,Hours,Predict,Target,APE
2540,19,3,9,2236.83,2185,0.023719
2541,20,3,9,2599.28,2555,0.017331
2542,21,3,9,2746.37,2706,0.01492
2543,22,3,9,2818.13,2775,0.015541999999999999
2544,0,3,13,170.84,160,0.067747
2545,2,3,13,380.45,370,0.028238
2546,3,3,13,549.17,551,0.003314
2547,4,3,13,618.16,601,0.028551999999999998
2548,5,3,13,705.99,690,0.023169
2549,6,3,13,790.21,771,0.024915
2550,7,3,13,932.72,911,0.023843
2551,8,3,13,1005.02,981,0.024487000000000002
2552,9,3,13,1156.35,1121,0.031537
2553,10,3,13,1231.81,1191,0.034263999999999996
2554,11,3,13,1335.27,1297,0.029506
2555,12,3,13,1358.8,1331,0.020884
2556,13,3,13,1546.98,1511,0.023813
2557,14,3,13,1669.65,1641,0.017458
2558,15,3,13,1734.21,1692,0.024949000000000002
2559,16,3,13,1881.11,1843,0.020681
2560,17,3,13,1996.9,1962,0.017786
2561,18,3,13,2079.77,2052,0.013531999999999999
2562,19,3,13,2172.35,2143,0.013696000000000002
2563,20,3,13,2474.67,2433,0.017127
2564,22,3,14,2539.4,2494,0.018202
2565,0,4,1,133.29,131,0.017488
2566,2,4,1,322.69,331,0.025101
2567,3,4,1,474.2,451,0.051452
2568,4,4,1,522.01,511,0.021547
2569,7,4,2,694.79,688,0.009866
2570,8,4,2,798.59,788,0.013437000000000001
2571,9,4,2,980.02,960,0.020850999999999998
2572,10,4,2,1049.85,1033,0.016309999999999998
2573,12,4,2,1112.48,1080,0.030077999999999997
2574,14,4,2,1262.69,1240,0.018299
2575,15,4,2,1330.01,1311,0.0145
2576,16,4,2,1453.62,1441,0.008757
2577,17,4,2,1607.94,1611,0.001902
2578,18,4,2,1668.95,1681,0.007170999999999999
2579,19,4,2,1795.34,1792,0.0018620000000000002
2580,20,4,2,2234.11,2232,0.0009429999999999999
2581,21,4,2,2489.8,2507,0.00686
2582,0,4,9,184.67,199,0.072019
2583,1,4,9,366.74,380,0.034885
2584,2,4,9,624.76,640,0.023813
2585,4,4,9,694.31,721,0.037022
2586,5,4,9,798.64,830,0.037784
2587,6,4,9,930.54,960,0.030692
2588,7,4,9,1091.4,1118,0.023796
2589,8,4,9,1176.25,1200,0.019790000000000002
2590,9,4,9,1284.16,1310,0.019729
2591,11,4,9,1406.13,1430,0.016692
2592,12,4,9,1443.3,1470,0.01816
2593,13,4,9,1550.62,1579,0.017976
2594,14,4,9,1702.08,1740,0.021793
2595,15,4,9,1762.87,1789,0.014608000000000001
2596,16,4,9,1877.42,1900,0.011886
2597,17,4,9,2012.89,2019,0.0030280000000000003
2598,18,4,9,2072.04,2061,0.005357
2599,19,4,9,2182.0,2160,0.010185
2600,20,4,9,2376.29,2380,0.00156
2601,21,4,9,2583.04,2579,0.0015660000000000001
2602,22,4,10,2636.7,2639,0.0008730000000000001
2603,0,4,15,184.9,181,0.02156
2604,1,4,15,305.38,291,0.049405000000000004
2605,2,4,15,471.13,452,0.042326
2606,3,4,15,666.17,663,0.004776
2607,4,4,15,720.09,703,0.024313
2608,5,4,15,819.67,802,0.022028
2609,6,4,15,886.4,863,0.027114
2610,7,4,15,1026.41,990,0.03678
2611,8,4,15,1092.77,1053,0.03777
2612,9,4,15,1246.39,1203,0.036066
2613,11,4,15,1357.48,1313,0.03388
2614,12,4,15,1384.66,1343,0.031018
2615,13,4,15,1483.27,1453,0.020834000000000002
2616,14,4,15,1626.98,1594,0.020687
2617,15,4,15,1698.22,1665,0.019953
2618,16,4,15,1836.27,1815,0.011719
2619,17,4,15,1975.55,1944,0.016228
2620,18,4,15,2075.52,2045,0.014922999999999999
2621,19,4,15,2193.97,2185,0.004107
2622,20,4,15,2517.28,2495,0.008931
2623,21,4,15,2660.72,2685,0.009043
2624,22,4,15,2754.46,2774,0.007045
2625,0,10,1,98.08,110,0.10836199999999999
2626,1,10,1,225.46,230,0.019750999999999998
2627,2,10,1,368.15,360,0.022649000000000002
2628,3,10,1,504.36,490,0.029314999999999997
2629,4,10,1,605.19,591,0.024013
2630,7,10,1,768.28,743,0.034029000000000004
2631,8,10,2,840.37,813,0.033661
2632,9,10,2,1011.12,979,0.032804
2633,11,10,2,1114.02,1090,0.022035
2634,12,10,2,1155.9,1136,0.017519999999999997
2635,13,10,2,1265.85,1241,0.020022
2636,14,10,2,1360.03,1342,0.013438
2637,16,10,2,1520.86,1487,0.022772
2638,17,10,2,1633.03,1598,0.021924000000000003
2639,18,10,2,1707.98,1698,0.005876
2640,19,10,2,1859.63,1849,0.005751
2641,20,10,2,2132.92,2129,0.0018440000000000002
2642,21,10,2,2318.06,2309,0.003922
2643,22,10,2,2364.03,2350,0.005968
2644,0,10,8,106.48,103,0.033819
2645,1,10,8,298.26,302,0.012376999999999999
2646,2,10,8,436.27,434,0.005235
2647,3,10,8,662.22,674,0.017472
2648,4,10,9,739.4,754,0.01936
2649,5,10,9,859.39,865,0.006489
2650,6,10,9,907.61,911,0.0037170000000000003
2651,7,10,9,1082.41,1078,0.004089
2652,8,10,9,1156.45,1154,0.00212
2653,9,10,9,1301.32,1305,0.002822
2654,11,10,9,1425.81,1413,0.009063
2655,12,10,9,1456.78,1433,0.016592
2656,13,10,9,1564.36,1553,0.007312999999999999
2657,14,10,9,1675.0,1663,0.007215000000000001
2658,15,10,9,1735.71,1734,0.000985
2659,16,10,9,1881.26,1873,0.004411
2660,17,10,9,2005.34,1993,0.00619
2661,18,10,9,2114.35,2114,0.000166
2662,19,10,9,2251.5,2243,0.003788
2663,20,10,9,2568.67,2544,0.009698
2664,21,10,9,2743.77,2724,0.007259000000000001
2665,0,10,13,150.03,160,0.062282000000000004
2666,1,10,13,306.84,310,0.010195000000000001
2667,2,10,13,474.34,490,0.031955000000000004
2668,3,10,13,669.25,650,0.029620999999999998
2669,4,10,13,719.49,700,0.02785
2670,5,10,13,814.01,790,0.030388
2671,6,10,13,876.63,850,0.031326
2672,7,10,14,1027.33,1006,0.0212
2673,8,10,14,1092.9,1070,0.021399
2674,9,10,14,1265.26,1240,0.020373
2675,11,10,14,1394.01,1371,0.016784
2676,12,10,14,1442.72,1410,0.023205
2677,13,10,14,1599.95,1561,0.024955
2678,14,10,14,1727.15,1691,0.02138
2679,15,10,14,1809.62,1772,0.021227
2680,16,10,14,1943.15,1903,0.021097
2681,17,10,14,2067.3,2032,0.017375
2682,18,10,14,2208.66,2183,0.011753
2683,19,10,14,2355.75,2333,0.009748999999999999
2684,20,10,14,2661.51,2625,0.013909999999999999
2685,21,10,14,2837.73,2782,0.020033000000000002
2686,22,10,14,2903.38,2842,0.021597
2687,0,6,1,181.73,190,0.043532
2688,2,6,1,321.99,331,0.027216000000000004
2689,3,6,1,480.51,520,0.07594
2690,10,6,1,541.91,590,0.081513
2691,11,6,1,645.45,700,0.077935
2692,13,6,1,791.0,843,0.061688
2693,14,6,2,906.0,953,0.049315
2694,15,6,2,971.77,1013,0.0407
2695,16,6,2,1091.36,1143,0.045175
2696,17,6,2,1253.24,1314,0.046238999999999995
2697,19,6,2,1341.2,1414,0.051486000000000004
2698,20,6,2,1567.29,1665,0.058684
2699,21,6,2,1756.45,1896,0.073604
2700,0,6,9,238.02,235,0.01285
2701,1,6,9,376.32,350,0.075212
2702,2,6,9,491.35,460,0.06815800000000001
2703,3,6,9,716.33,630,0.137032
2704,4,6,9,769.84,700,0.09976499999999999
2705,7,6,9,921.62,853,0.080445
2706,8,6,9,1007.35,940,0.071649
2707,9,6,9,1205.94,1120,0.076735
2708,11,6,9,1317.4,1250,0.053923
2709,12,6,9,1339.11,1270,0.054416
2710,13,6,9,1443.93,1390,0.038799
2711,14,6,9,1542.91,1484,0.039697
2712,15,6,9,1607.34,1562,0.029026999999999997
2713,16,6,9,1750.26,1692,0.034433
2714,17,6,9,1885.38,1842,0.023548
2715,18,6,9,1988.88,1943,0.023612
2716,19,6,9,2122.71,2064,0.028447000000000004
2717,20,6,9,2470.94,2415,0.023163
2718,21,6,9,2625.4,2575,0.019573
2719,22,6,9,2686.96,2635,0.019719999999999998
2720,0,6,13,152.05,160,0.049713
2721,1,6,13,329.83,330,0.0005139999999999999
2722,2,6,13,520.56,530,0.017818
2723,3,6,14,668.85,689,0.029241000000000003
2724,4,6,14,780.55,820,0.048108
2725,5,6,14,875.13,922,0.050838999999999995
2726,6,6,14,958.1,1004,0.045716
2727,7,6,14,1111.08,1172,0.051977999999999996
2728,8,6,14,1182.64,1242,0.047797000000000006
2729,9,6,14,1355.03,1433,0.054409000000000006
2730,10,6,14,1441.94,1543,0.065493
2731,12,6,14,1465.34,1573,0.068446
2732,13,6,14,1566.04,1683,0.069497
2733,14,6,14,1682.97,1803,0.066571
2734,15,6,14,1755.3,1893,0.072741
2735,16,6,14,1883.78,2033,0.0734
2736,17,6,14,1988.19,2153,0.076549
2737,18,6,14,2114.46,2293,0.077861
2738,19,6,14,2219.84,2403,0.07622000000000001
2739,20,6,14,2559.14,2803,0.086999
2740,21,6,14,2750.85,2993,0.08090499999999999
2741,22,6,14,2801.52,3044,0.07965900000000001
2742,0,0,1,135.0,161,0.16150899999999999
2743,1,0,1,330.25,351,0.059114
2744,2,0,1,411.08,453,0.09253099999999999
2745,3,0,1,539.09,562,0.040766000000000004
2746,4,0,1,598.76,631,0.051086
2747,5,0,1,682.05,726,0.060532
2748,6,0,1,745.97,789,0.05454199999999999
2749,7,0,1,901.24,952,0.053318
2750,8,0,1,973.44,1024,0.049371
2751,9,0,1,1162.89,1203,0.033344
2752,10,0,1,1248.04,1293,0.034774
2753,11,0,1,1401.67,1453,0.035329
2754,13,0,1,1564.25,1616,0.032026
2755,14,0,1,1656.74,1716,0.034532
2756,15,0,1,1747.76,1799,0.028482999999999998
2757,16,0,2,1893.61,1936,0.021896000000000002
2758,17,0,2,1988.45,2037,0.023833
2759,18,0,2,2079.56,2117,0.017683
2760,19,0,2,2208.32,2227,0.008386
2761,20,0,2,2514.15,2558,0.017141
2762,22,0,2,2598.74,2646,0.017861000000000002
2763,0,0,9,154.75,181,0.145002
2764,1,0,9,379.1,406,0.066245
2765,2,0,9,545.82,585,0.06697
2766,3,0,9,776.51,755,0.028495999999999997
2767,5,0,9,955.6,965,0.009741
2768,7,0,9,1111.21,1123,0.0105
2769,8,0,9,1176.29,1186,0.008187999999999999
2770,9,0,9,1327.06,1366,0.02851
2771,11,0,9,1436.84,1476,0.02653
2772,12,0,9,1462.4,1496,0.022462
2773,13,0,9,1600.49,1636,0.021707
2774,14,0,9,1713.26,1747,0.019313999999999998
2775,15,0,9,1777.2,1797,0.011018
2776,16,0,9,1904.26,1917,0.006648
2777,17,0,9,1997.41,2017,0.009714
2778,18,0,9,2114.14,2157,0.019871
2779,19,0,9,2222.36,2267,0.019693000000000002
2780,20,0,9,2605.67,2677,0.026646
2781,21,0,9,2750.61,2877,0.043930000000000004
2782,22,0,9,2813.12,2937,0.042179
2783,0,0,14,99.55,104,0.042783999999999996
2784,1,0,14,284.11,314,0.095193
2785,2,0,14,416.29,434,0.040803
2786,3,0,14,562.46,634,0.11283499999999999
2787,4,0,14,616.61,694,0.111507
2788,5,0,14,714.72,798,0.10436300000000001
2789,6,0,14,782.81,864,0.09396900000000001
2790,7,0,14,930.77,1014,0.082082
2791,8,0,14,995.76,1074,0.07285
2792,9,0,14,1166.04,1264,0.077501
2793,10,0,14,1244.49,1344,0.074043
2794,11,0,14,1363.44,1465,0.069327
2795,12,0,14,1388.31,1485,0.065113
2796,13,0,14,1537.15,1635,0.05984400000000001
2797,14,0,14,1730.13,1836,0.057665
2798,15,0,14,1808.1,1906,0.051365
2799,16,0,14,1925.91,2016,0.044686000000000003
2800,17,0,14,2048.55,2126,0.036431
2801,18,0,14,2118.11,2196,0.035470999999999996
2802,19,0,14,2219.34,2316,0.041738
2803,20,0,14,2547.89,2636,0.033427
2804,21,0,14,2755.56,2826,0.024926
2805,22,0,14,2832.1,2896,0.022063
2806,0,3,8,105.0,111,0.054047000000000005
2807,1,3,8,250.59,241,0.039779
2808,2,3,8,353.18,362,0.024368
2809,3,3,8,538.76,612,0.119681
2810,4,3,8,587.11,686,0.14415
2811,5,3,8,704.73,801,0.120191
2812,6,3,8,815.92,908,0.10140700000000001
2813,7,3,9,976.09,1070,0.08777
2814,8,3,9,1051.01,1142,0.079678
2815,9,3,9,1244.04,1332,0.06603400000000001
2816,11,3,9,1359.38,1452,0.063789
2817,12,3,9,1382.53,1482,0.067118
2818,13,3,9,1565.01,1683,0.070105
2819,14,3,9,1638.43,1772,0.075379
2820,15,3,9,1705.59,1843,0.074559
2821,16,3,9,1808.55,1969,0.081487
2822,17,3,9,1945.53,2103,0.074879
2823,18,3,9,2021.54,2182,0.073538
2824,19,3,9,2142.7,2293,0.065549
2825,20,3,9,2451.0,2623,0.06557400000000001
2826,21,3,9,2616.6,2783,0.059791
2827,22,3,9,2680.07,2843,0.05731
2828,0,3,13,176.49,189,0.066184
2829,1,3,13,344.27,380,0.094036
2830,2,3,14,444.89,491,0.09391000000000001
2831,3,3,14,615.29,711,0.13461199999999998
2832,4,3,14,704.85,797,0.115622
2833,5,3,14,813.55,902,0.098057
2834,6,3,14,884.87,973,0.09058
2835,7,3,14,1039.74,1123,0.074138
2836,8,3,14,1115.8,1194,0.06549400000000001
2837,9,3,14,1288.3,1383,0.068476
2838,11,3,14,1397.19,1484,0.058495000000000005
2839,13,3,14,1534.46,1614,0.049281
2840,14,3,14,1702.37,1784,0.045757
2841,15,3,14,1784.66,1884,0.052728
2842,16,3,14,1901.7,1994,0.04629
2843,17,3,14,2065.82,2154,0.040938
2844,18,3,14,2164.91,2254,0.039523
2845,19,3,14,2293.46,2375,0.034333999999999996
2846,20,3,14,2507.65,2625,0.044703
2847,21,3,14,2723.3,2826,0.036341000000000005
2848,22,3,14,2783.87,2886,0.035389
2849,0,0,2,204.72,204,0.0035240000000000002
2850,1,0,2,364.39,354,0.029338
2851,2,0,3,526.82,508,0.037056
2852,3,0,3,688.36,655,0.05093
2853,4,0,3,723.22,685,0.05579099999999999
2854,5,0,3,809.43,767,0.055314999999999996
2855,6,0,3,885.77,845,0.048243
2856,7,0,3,1050.55,1014,0.036041000000000004
2857,8,0,3,1115.9,1081,0.032285
2858,9,0,3,1284.72,1229,0.04534
2859,11,0,3,1389.44,1331,0.043904
2860,12,0,3,1432.49,1370,0.045614999999999996
2861,13,0,3,1617.31,1559,0.037405
2862,14,0,3,1771.6,1723,0.028207999999999997
2863,15,0,3,1845.19,1798,0.026244
2864,16,0,3,1951.09,1903,0.025271000000000002
2865,17,0,3,2100.5,2054,0.022640999999999998
2866,18,0,3,2188.73,2139,0.023247999999999998
2867,20,0,3,2600.81,2537,0.025153000000000002
2868,21,0,3,2841.21,2778,0.022752
2869,22,0,3,2926.55,2865,0.021483000000000002
2870,0,0,9,140.46,137,0.025246
2871,1,2,1,307.29,316,0.027578
2872,2,2,1,398.55,417,0.044236000000000004
2873,3,2,1,568.48,591,0.038107
2874,4,2,2,631.87,666,0.051253
2875,5,2,2,714.42,736,0.02932
2876,7,2,2,884.4,902,0.019512
2877,8,2,2,958.29,975,0.017134
2878,12,2,2,994.01,1001,0.006987999999999999
2879,13,2,2,1176.36,1186,0.008126999999999999
2880,14,2,2,1250.3,1285,0.027005
2881,15,2,2,1341.15,1386,0.032363
2882,16,2,2,1434.63,1485,0.033916
2883,17,2,2,1569.27,1625,0.034295
2884,18,2,2,1697.18,1776,0.044381
2885,19,2,2,1840.88,1915,0.038706
2886,20,2,2,2446.02,2526,0.031664
2887,21,2,2,2684.94,2706,0.007781999999999999
2888,22,2,2,2772.69,2777,0.001551
2889,0,2,8,185.51,191,0.028731
2890,1,2,8,353.05,361,0.022017
2891,2,2,8,546.72,561,0.025452000000000002
2892,3,2,8,715.91,741,0.033857
2893,4,2,8,806.71,846,0.046437
2894,5,2,8,914.33,941,0.028338
2895,6,2,8,986.79,1010,0.022977
2896,8,2,8,1067.83,1090,0.020337
2897,9,2,9,1178.04,1210,0.026417000000000003
2898,11,2,9,1335.64,1380,0.032143
2899,12,2,9,1365.43,1407,0.029542000000000002
2900,13,2,9,1527.14,1564,0.023569
2901,14,2,9,1655.56,1680,0.014546000000000002
2902,15,2,9,1724.04,1760,0.020433
2903,16,2,9,1843.53,1880,0.019400999999999998
2904,17,2,9,1959.03,1990,0.015565
2905,18,2,9,2079.14,2130,0.023875999999999998
2906,19,2,9,2180.96,2231,0.022428
2907,20,2,9,2602.02,2652,0.018846
2908,21,2,9,2715.6,2772,0.020347
2909,22,2,9,2768.52,2832,0.022415
2910,0,2,13,163.47,170,0.038437
2911,1,2,13,320.22,320,0.0006889999999999999
2912,2,2,13,485.99,470,0.034026999999999995
2913,3,2,13,646.59,644,0.004027
2914,4,2,13,725.91,715,0.015265
2915,5,2,13,806.23,780,0.033629
2916,6,2,13,895.06,870,0.028799
2917,7,2,13,1045.05,1021,0.023558000000000003
2918,8,2,13,1129.16,1109,0.01818
2919,9,2,13,1299.08,1250,0.039261000000000004
2920,10,2,13,1369.8,1320,0.037728
2921,11,2,13,1482.94,1430,0.037024
2922,12,2,13,1516.97,1467,0.034063
2923,13,2,13,1627.73,1572,0.03545
2924,14,2,13,1712.04,1652,0.036342
2925,15,2,13,1777.95,1732,0.026532999999999998
2926,16,2,13,1924.95,1903,0.011537
2927,17,2,13,2059.0,2033,0.012787
2928,18,2,13,2126.79,2093,0.016143
2929,19,2,13,2256.71,2213,0.019750999999999998
2930,20,2,13,2615.64,2523,0.036717
2931,21,2,14,2799.77,2683,0.043522000000000005
2932,22,2,14,2875.91,2763,0.040866
2933,0,3,8,140.4,130,0.079989
2934,1,3,8,260.01,261,0.00379
2935,2,3,8,399.55,400,0.001125
2936,3,3,8,597.04,531,0.124378
2937,5,3,8,690.89,630,0.096647
2938,6,3,8,781.01,720,0.084733
2939,7,3,9,928.84,868,0.070091
2940,8,3,9,1023.53,962,0.063965
2941,9,3,9,1196.93,1112,0.076378
2942,11,3,9,1290.5,1212,0.06476900000000001
2943,12,3,9,1335.59,1246,0.071898
2944,13,3,9,1463.38,1382,0.058887
2945,14,3,9,1677.87,1572,0.06735
2946,15,3,9,1748.85,1632,0.071599
2947,16,3,9,1907.0,1782,0.070149
2948,17,3,9,2049.76,1932,0.060952
2949,18,3,9,2124.9,2013,0.055589
2950,19,3,9,2228.43,2109,0.056628
2951,20,3,9,2528.61,2433,0.039299
2952,21,3,9,2772.13,2664,0.04059
2953,0,3,13,126.39,130,0.027801999999999997
2954,1,3,13,323.75,320,0.011729999999999999
2955,2,3,13,485.81,480,0.01211
2956,3,3,13,705.28,699,0.00898
2957,4,3,13,758.41,760,0.002097
2958,5,3,13,860.85,855,0.0068390000000000005
2959,6,3,13,971.37,961,0.010789
2960,7,3,13,1125.63,1107,0.016829
2961,8,3,13,1213.6,1192,0.018124
2962,9,3,13,1363.0,1331,0.024041
2963,10,3,13,1467.51,1441,0.018397999999999998
2964,11,3,14,1564.34,1541,0.015144999999999999
2965,12,3,14,1591.51,1578,0.008563
2966,13,3,14,1746.85,1732,0.008573
2967,14,3,14,1876.24,1863,0.007107
2968,15,3,14,1961.11,1942,0.009843000000000001
2969,16,3,14,2108.06,2113,0.002337
2970,17,3,14,2215.0,2223,0.003597
2971,18,3,14,2297.72,2313,0.006606999999999999
2972,19,3,14,2415.51,2452,0.014883
2973,20,3,14,2829.36,2842,0.0044469999999999996
2974,21,3,14,3093.45,3093,0.000146
2975,22,3,14,3147.4,3163,0.004933
2976,0,10,1,160.47,170,0.056044000000000004
2977,1,10,1,261.72,290,0.097518
2978,2,10,1,414.18,450,0.079608
2979,3,10,1,569.99,600,0.050019
2980,4,10,1,673.03,718,0.06263099999999999
2981,5,10,1,761.31,801,0.049548
2982,6,10,1,816.29,855,0.045276
2983,7,10,1,978.74,1015,0.035722000000000004
2984,8,10,2,1054.8,1091,0.03318
2985,9,10,2,1175.55,1190,0.012142
2986,11,10,2,1274.41,1291,0.012853
2987,12,10,2,1318.8,1333,0.010648999999999999
2988,13,10,2,1509.08,1490,0.012802000000000001
2989,14,10,2,1636.52,1630,0.004001
2990,15,10,2,1703.95,1691,0.007659999999999999
2991,16,10,2,1839.63,1831,0.004711
2992,17,10,2,1946.01,1952,0.0030670000000000003
2993,18,10,2,2019.95,2011,0.004449
2994,19,10,2,2163.19,2150,0.006136
2995,20,10,2,2384.18,2351,0.014112000000000001
2996,22,10,2,2462.84,2421,0.017282
2997,0,10,6,193.11,182,0.06105700000000001
2998,1,10,6,353.72,343,0.031247000000000004
2999,2,10,6,498.3,492,0.01281
3000,3,10,6,685.31,642,0.067466
3001,4,10,6,739.56,692,0.068728
3002,7,10,6,864.71,819,0.055805999999999994
3003,8,10,6,931.3,882,0.055901
3004,9,10,6,1036.75,992,0.045107
3005,10,10,6,1128.09,1081,0.043561
3006,11,10,6,1227.75,1181,0.039585
3007,12,10,6,1273.1,1214,0.048684
3008,13,10,6,1456.71,1398,0.041999
3009,14,10,6,1590.99,1522,0.04533
3010,15,10,6,1669.37,1602,0.042053
3011,16,10,6,1804.4,1761,0.024647
3012,17,10,6,1951.0,1902,0.025761000000000003
3013,18,10,6,2094.86,2042,0.025885000000000002
3014,19,10,6,2192.86,2131,0.029027999999999998
3015,20,10,6,2516.0,2442,0.030305000000000002
3016,21,10,7,2676.11,2642,0.012912
3017,0,6,8,120.76,120,0.0063159999999999996
3018,1,6,8,222.94,222,0.004226
3019,2,6,8,377.1,360,0.0475
3020,3,6,8,534.31,560,0.045867000000000005
3021,4,6,8,603.04,630,0.0428
3022,5,6,8,695.61,710,0.020261
3023,6,6,8,766.25,780,0.017623
3024,7,6,8,914.83,925,0.01099
3025,8,6,8,979.2,991,0.011911
3026,9,6,8,1098.42,1098,0.00038700000000000003
3027,11,6,8,1223.78,1228,0.0034340000000000004
3028,12,6,8,1253.56,1252,0.0012490000000000001
3029,13,6,8,1419.71,1418,0.001208
3030,14,6,8,1503.15,1488,0.010182
3031,15,6,8,1561.46,1549,0.008047
3032,16,6,8,1704.69,1689,0.009290999999999999
3033,17,6,8,1819.23,1799,0.011247
3034,18,6,8,1978.69,1969,0.004922999999999999
3035,19,6,8,2121.6,2109,0.0059759999999999995
3036,20,6,8,2416.56,2429,0.005123
3037,21,6,9,2610.05,2619,0.0034159999999999998
3038,22,6,9,2672.73,2679,0.002339
3039,0,6,13,162.66,170,0.043184
3040,1,6,13,376.59,381,0.011567000000000001
3041,2,6,13,557.87,561,0.005584
3042,3,6,13,721.62,707,0.020677
3043,4,6,13,840.86,829,0.014303
3044,7,6,13,1003.01,999,0.0040100000000000005
3045,8,6,13,1074.93,1069,0.0055450000000000004
3046,9,6,13,1199.86,1209,0.007564
3047,11,6,13,1316.4,1329,0.009484000000000001
3048,13,6,13,1440.06,1469,0.019701
3049,14,6,13,1509.74,1539,0.019011
3050,15,6,13,1595.57,1609,0.008348999999999999
3051,16,6,13,1714.22,1719,0.002778
3052,17,6,13,1869.32,1870,0.000361
3053,18,6,13,1966.37,1960,0.003251
3054,19,6,13,2103.74,2100,0.0017809999999999998
3055,20,6,13,2385.74,2369,0.007065999999999999
3056,21,6,13,2571.77,2510,0.024609
3057,22,6,13,2621.95,2560,0.024197
3058,0,1,5,227.17,220,0.032577999999999996
3059,1,1,5,332.9,310,0.073882
3060,2,1,5,546.75,510,0.07205399999999999
3061,3,1,5,715.33,690,0.036707
3062,4,1,5,765.58,750,0.02077
3063,5,1,5,858.0,835,0.027547000000000002
3064,6,1,5,932.56,910,0.024788
3065,7,1,5,1079.58,1050,0.028176
3066,8,1,5,1145.07,1120,0.022383
3067,9,1,5,1344.99,1330,0.01127
3068,10,1,5,1419.88,1400,0.014203
3069,11,1,5,1539.79,1528,0.0077150000000000005
3070,12,1,5,1566.56,1550,0.010681
3071,13,1,5,1721.61,1710,0.006790000000000001
3072,14,1,5,1872.04,1870,0.001091
3073,15,1,5,1940.59,1950,0.0048270000000000006
3074,16,1,5,2058.16,2048,0.004961
3075,17,1,6,2204.45,2190,0.0065980000000000006
3076,18,1,6,2263.4,2248,0.006851
3077,19,1,6,2369.88,2340,0.012768999999999999
3078,20,1,6,2564.37,2550,0.005637
3079,21,1,6,2740.82,2720,0.0076549999999999995
3080,22,1,6,2806.57,2790,0.005939
3081,1,1,9,108.18,110,0.016524
3082,2,1,9,303.82,310,0.019932
3083,3,1,9,558.58,570,0.020043000000000002
3084,4,1,9,621.94,640,0.028225
3085,5,1,9,715.47,730,0.019903
3086,6,1,10,808.14,823,0.018055
3087,7,1,10,972.66,990,0.017511000000000002
3088,8,1,10,1034.49,1050,0.014775
3089,9,1,10,1177.35,1190,0.01063
3090,11,1,10,1285.89,1300,0.010853
3091,12,1,10,1319.1,1335,0.011911
3092,13,1,10,1484.87,1500,0.010088
3093,14,1,10,1603.13,1633,0.018292
3094,15,1,10,1700.31,1733,0.018862999999999998
3095,16,1,10,1863.39,1923,0.030996
3096,18,1,10,1997.0,2065,0.032928
3097,19,1,10,2084.17,2145,0.028361
3098,20,1,10,2347.34,2405,0.023977000000000002
3099,21,1,10,2498.1,2555,0.022271
3100,22,1,10,2562.57,2615,0.020048
3101,0,2,1,169.21,180,0.059949
3102,2,2,1,355.06,380,0.065626
3103,3,2,1,522.68,560,0.06664099999999999
3104,4,2,1,609.22,650,0.06274500000000001
3105,5,2,1,714.16,741,0.036222000000000004
3106,6,2,1,779.79,807,0.03372
3107,7,2,1,922.66,950,0.028783999999999997
3108,8,2,1,985.55,1010,0.024205
3109,9,2,1,1144.1,1160,0.013709
3110,11,2,1,1262.57,1280,0.013616999999999999
3111,13,2,1,1468.28,1485,0.011258
3112,14,2,2,1539.53,1535,0.002948
3113,15,2,2,1631.46,1635,0.002166
3114,16,2,2,1744.5,1745,0.00028399999999999996
3115,17,2,2,1835.91,1818,0.009852
3116,18,2,2,1902.78,1895,0.004106
3117,19,2,2,2001.87,1995,0.0034409999999999996
3118,20,2,2,2383.31,2380,0.00139
3119,21,2,2,2626.36,2649,0.008545
3120,22,2,2,2693.26,2719,0.009466
3121,1,2,6,101.65,100,0.016505000000000002
3122,2,2,6,294.6,290,0.015859
3123,3,2,6,529.11,520,0.017514
3124,4,2,6,607.37,600,0.012286
3125,5,2,6,707.44,695,0.017906000000000002
3126,6,2,6,780.72,770,0.013916999999999999
3127,7,2,6,932.4,912,0.022372
3128,8,2,6,1013.93,990,0.024172
3129,9,2,6,1144.71,1110,0.031267
3130,11,2,6,1259.35,1230,0.023862
3131,12,2,6,1295.62,1255,0.032369
3132,13,2,6,1477.67,1440,0.026157999999999997
3133,14,2,6,1602.04,1560,0.02695
3134,15,2,6,1675.34,1630,0.027814
3135,16,2,6,1798.97,1740,0.033888999999999996
3136,17,2,6,1890.6,1830,0.033113
3137,18,2,6,1979.3,1933,0.023952
3138,19,2,6,2081.12,2040,0.020159
3139,20,2,6,2326.75,2290,0.016049
3140,21,2,6,2490.28,2450,0.016442
3141,22,2,6,2541.91,2500,0.016765000000000002
3142,0,2,10,139.5,150,0.069982
3143,1,2,10,314.66,330,0.046478
3144,2,2,10,456.16,480,0.049672
3145,3,2,11,721.27,670,0.076529
3146,4,2,11,778.0,730,0.06575
3147,5,2,11,884.73,839,0.054509
3148,6,2,11,942.88,894,0.054676
3149,7,2,11,1090.44,1048,0.040494
3150,8,2,11,1177.2,1130,0.04177
3151,9,2,11,1315.36,1280,0.027627
3152,12,2,11,1353.74,1302,0.03974
3153,14,2,11,1537.61,1490,0.031952999999999995
3154,15,2,11,1603.9,1542,0.040143
3155,16,2,11,1734.55,1672,0.037408
3156,17,2,11,1838.59,1772,0.037581
3157,18,2,11,1939.39,1872,0.036001
3158,19,2,11,2043.91,1972,0.036465
3159,20,2,11,2285.36,2222,0.028513999999999998
